passenger_count,pickup_ID,dropoff_ID,request_time_sec
1,529,651,25200
1,792,527,25200
2,527,748,25202
4,527,748,25202
1,549,726,25202
1,443,335,25202
1,505,505,25203
2,477,720,25205
1,369,970,25206
2,927,777,25206
1,618,505,25207
1,896,669,25207
1,573,897,25210
1,1024,1410,25210
1,609,770,25211
2,483,1032,25212
4,483,1032,25212
1,528,554,25212
1,970,620,25213
1,527,390,25213
1,297,350,25215
1,805,694,25215
4,1068,421,25216
2,727,680,25216
4,772,352,25217
1,772,352,25217
1,688,968,25218
2,599,534,25218
1,504,390,25220
1,992,481,25221
1,837,950,25222
1,598,674,25222
1,1087,1150,25223
1,10,78,25224
1,710,1153,25224
4,812,766,25224
2,812,766,25224
1,481,1053,25225
1,722,727,25225
1,309,488,25229
1,690,574,25229
1,645,672,25230
1,1087,1054,25230
1,309,556,25230
1,527,594,25231
1,528,443,25232
1,409,430,25235
1,287,134,25235
2,652,1053,25235
1,755,643,25236
1,9,97,25236
1,628,804,25236
1,1022,251,25237
1,444,551,25237
1,719,759,25239
1,344,578,25239
1,723,727,25239
4,719,759,25239
1,888,864,25241
1,410,526,25242
1,549,697,25242
1,47,158,25243
1,240,179,25243
1,486,572,25248
1,621,858,25248
1,1053,1217,25248
1,391,335,25249
1,397,906,25249
1,552,673,25251
1,436,399,25252
1,598,770,25253
1,840,1077,25254
1,735,744,25255
2,557,551,25257
2,233,65,25258
1,736,849,25258
1,157,216,25258
1,759,1053,25259
1,794,765,25259
1,951,578,25263
2,551,593,25263
3,133,571,25264
1,837,886,25266
1,344,1111,25267
1,10,439,25268
1,1149,1529,25268
1,332,1053,25269
1,723,727,25272
1,700,814,25272
1,928,11,25275
1,909,727,25275
4,546,572,25277
1,546,572,25277
1,164,748,25277
1,438,280,25278
1,1542,1109,25279
1,433,917,25280
1,923,780,25281
1,502,394,25281
4,415,452,25283
2,415,452,25283
1,65,43,25284
1,1172,1268,25284
1,759,677,25286
1,277,556,25287
1,817,608,25288
1,792,621,25288
1,873,839,25289
1,780,600,25291
1,828,549,25291
1,512,398,25293
1,949,1032,25293
1,1010,749,25293
1,646,746,25294
1,1005,925,25295
1,701,949,25296
2,9,177,25297
1,621,526,25297
1,723,772,25297
1,180,81,25297
1,735,550,25299
3,1111,597,25302
1,858,421,25306
1,527,499,25309
2,505,728,25310
1,1023,1091,25311
1,1179,1629,25311
1,332,230,25313
1,549,615,25313
1,629,749,25315
2,136,9,25315
1,326,413,25315
1,583,1098,25316
1,531,1121,25317
2,305,267,25320
1,946,1032,25323
4,946,1032,25323
1,859,859,25323
1,960,905,25324
4,960,905,25324
1,789,744,25325
1,813,842,25326
1,355,1053,25327
1,369,414,25329
1,838,838,25329
1,723,462,25333
1,332,307,25333
1,670,1432,25334
1,738,623,25334
2,1089,1542,25334
1,505,605,25335
