COLUMNS

vehicle_ID
capacity
depart_Time
end_Time
depart_ID
sink_ID

VEHICLES_INFO
0	7	39600.0	93600.0	3844	3844
1	7	39600.0	93600.0	3844	3844
2	7	39600.0	93600.0	3844	3844
3	7	39600.0	93600.0	3844	3844
4	7	39600.0	93600.0	3844	3844
5	7	39600.0	93600.0	3844	3844
6	7	39600.0	93600.0	3844	3844
7	7	39600.0	93600.0	3844	3844
8	7	39600.0	93600.0	3844	3844
9	7	39600.0	93600.0	3844	3844
10	7	39600.0	93600.0	3844	3844
11	7	39600.0	93600.0	3844	3844
12	7	39600.0	93600.0	3844	3844
13	7	39600.0	93600.0	3844	3844
14	7	39600.0	93600.0	3844	3844
15	7	39600.0	93600.0	3844	3844
16	7	39600.0	93600.0	3844	3844
17	7	39600.0	93600.0	3844	3844
18	7	39600.0	93600.0	3844	3844
19	7	39600.0	93600.0	3844	3844
20	7	39600.0	93600.0	3844	3844
21	7	39600.0	93600.0	3844	3844
22	7	39600.0	93600.0	3844	3844
23	7	39600.0	93600.0	3844	3844
24	7	39600.0	93600.0	3844	3844
25	7	39600.0	93600.0	3844	3844
26	7	39600.0	93600.0	3844	3844
27	7	39600.0	93600.0	3844	3844
28	7	39600.0	93600.0	3844	3844
29	7	39600.0	93600.0	3844	3844
30	7	39600.0	93600.0	3844	3844
31	7	39600.0	93600.0	3844	3844
32	7	39600.0	93600.0	3844	3844
33	7	39600.0	93600.0	3844	3844
34	7	39600.0	93600.0	3844	3844
35	7	39600.0	93600.0	3844	3844
36	7	39600.0	93600.0	3844	3844
37	7	39600.0	93600.0	3844	3844
38	7	39600.0	93600.0	3844	3844
39	7	39600.0	93600.0	3844	3844
40	7	39600.0	93600.0	3844	3844
41	7	39600.0	93600.0	3844	3844
42	7	39600.0	93600.0	3844	3844
43	7	39600.0	93600.0	3844	3844
44	7	39600.0	93600.0	3844	3844
45	7	39600.0	93600.0	3844	3844
46	7	39600.0	93600.0	3844	3844
47	7	39600.0	93600.0	3844	3844
48	7	39600.0	93600.0	3844	3844
49	7	39600.0	93600.0	3844	3844
50	7	39600.0	93600.0	3844	3844
51	7	39600.0	93600.0	3844	3844
52	7	39600.0	93600.0	3844	3844
53	7	39600.0	93600.0	3844	3844
54	7	39600.0	93600.0	3844	3844
55	7	39600.0	93600.0	3844	3844
56	7	39600.0	93600.0	3844	3844
57	7	39600.0	93600.0	3844	3844
58	7	39600.0	93600.0	3844	3844
59	7	39600.0	93600.0	3844	3844
60	7	39600.0	93600.0	3844	3844
61	7	39600.0	93600.0	3844	3844
62	7	39600.0	93600.0	3844	3844
63	7	39600.0	93600.0	3844	3844
64	7	39600.0	93600.0	3844	3844
65	7	39600.0	93600.0	3844	3844
66	7	39600.0	93600.0	3844	3844
67	7	39600.0	93600.0	3844	3844
68	7	39600.0	93600.0	3844	3844
69	7	39600.0	93600.0	3844	3844
70	7	39600.0	93600.0	3844	3844
71	7	39600.0	93600.0	3844	3844
72	7	39600.0	93600.0	3844	3844
73	7	39600.0	93600.0	3844	3844
74	7	39600.0	93600.0	3844	3844
75	7	39600.0	93600.0	3844	3844
76	7	39600.0	93600.0	3844	3844
77	7	39600.0	93600.0	3844	3844
78	7	39600.0	93600.0	3844	3844
79	7	39600.0	93600.0	3844	3844
