COLUMNS

passenger_count
trip_distance
pickup_longitude
pickup_latitude
dropoff_longitude
dropoff_latitude
pickup_time_sec

REQUESTS_INFO
2	3	-74.00778961	40.74027634	-73.96787262	40.7526741	57600
3	2.08	-73.99137878	40.74985886	-73.99723053	40.7249794	57600
1	1.4	-74.00112915	40.75304031	-73.97994232	40.75144577	57601
1	0.5	-73.98215485	40.76787949	-73.97637939	40.76461029	57601
1	1.31	-73.98273468	40.74545288	-73.98203278	40.7588768	57601
3	0.66	-73.99752045	40.7415657	-74.00295258	40.73357773	57601
1	0.76	-73.9799881	40.75090027	-73.9769516	40.74372101	57601
1	1.7	-73.99678802	40.76354218	-73.97828674	40.75124359	57602
1	0.6	-73.99720764	40.74703598	-73.99145508	40.75506973	57602
1	0.97	-73.99481201	40.74016953	-73.98271942	40.74522018	57602
1	1.3	-73.99267578	40.75094604	-73.98020935	40.76053619	57603
3	0.8	-74.01572418	40.71075058	-74.01377106	40.70215988	57603
1	1.1	-73.97476959	40.76285553	-73.98792267	40.75934219	57603
2	1.07	-73.99285889	40.75495148	-73.99420929	40.76489639	57603
5	1.53	-74.01384735	40.7134819	-73.99873352	40.72322845	57604
1	1.96	-73.98725891	40.76111984	-74.00533295	40.74013901	57604
1	0.3	-73.98934937	40.72926712	-73.98339081	40.72635269	57604
1	4.5	-73.97109985	40.75862122	-74.00818634	40.72253799	57604
1	1.1	-73.98841095	40.73741913	-73.98841095	40.74947739	57605
1	2.59	-73.98902893	40.75866318	-73.99210358	40.74645615	57605
1	1.3	-73.99412537	40.75114059	-73.9834137	40.76742554	57605
3	1.3	-73.96896362	40.76110077	-73.98789978	40.76225281	57606
6	0.35	-73.97614288	40.76026154	-73.97941589	40.75569534	57606
1	1.63	-73.98175049	40.74609756	-73.9950943	40.7596283	57607
1	3.1	-73.99710846	40.72235489	-73.98526764	40.75344467	57608
3	1.32	-73.99195862	40.7416687	-73.99367523	40.72715378	57610
1	1.2	-73.98122406	40.7587738	-73.97560883	40.7476387	57611
1	0.9	-73.98254395	40.76358414	-73.96738434	40.75706482	57612
5	1.76	-73.99417877	40.7323494	-73.98449707	40.74817657	57612
1	0.95	-73.98861694	40.75894165	-73.9747467	40.75667953	57612
1	0.8	-73.98049164	40.75470734	-73.97074127	40.76026535	57613
1	1	-73.9831543	40.7666626	-73.99066162	40.75757599	57614
1	1.1	-73.99147034	40.73904419	-74.00299072	40.72861862	57615
5	0.82	-73.98371124	40.74990845	-73.97276306	40.74158859	57615
5	1.34	-74.00323486	40.74379349	-73.9815979	40.73456955	57615
1	2.37	-73.96594238	40.75867844	-73.99221802	40.74107361	57615
1	1.64	-73.9962616	40.72525787	-74.00797272	40.7395668	57615
2	1	-73.97948456	40.74648666	-73.98623657	40.75602722	57615
1	0.96	-73.99648285	40.76232147	-73.99282074	40.75355911	57615
1	6.08	-73.97000122	40.75652313	-74.00766754	40.70503235	57616
1	1.6	-73.98792267	40.74909973	-74.00771332	40.74293137	57616
1	0.55	-73.97480774	40.75588608	-73.98396301	40.75936508	57617
1	1.87	-74.00601196	40.74375534	-74.01232147	40.72055817	57617
1	0.8	-74.01746368	40.70791245	-74.01542664	40.71534729	57618
1	1.9	-73.99420929	40.75118256	-73.97303772	40.75563812	57618
1	0.9	-73.98966217	40.7336998	-73.97793579	40.73762512	57618
2	1.79	-73.96938324	40.7638855	-73.98184967	40.7453537	57618
1	2.56	-74.00299835	40.73342896	-73.978508	40.7589798	57619
1	2.13	-73.97245026	40.76495743	-73.99184418	40.73823547	57619
1	0.9	-74.00801086	40.74023819	-74.00630951	40.74856567	57619
2	2.9	-74.0150528	40.71374512	-73.99872589	40.73492813	57619
1	1.1	-73.9788208	40.73703384	-73.9914093	40.73088837	57619
1	1.54	-73.99533844	40.74958038	-73.9821701	40.76896667	57621
3	2.8	-74.00834656	40.7465477	-74.01629639	40.70875549	57622
1	0.9	-73.9813385	40.7586441	-73.9901123	40.75126648	57622
1	1.6	-73.99451447	40.75907516	-73.97267914	40.7538147	57622
1	0.5	-73.96833038	40.7615242	-73.96727753	40.75683975	57622
1	0.67	-73.9912796	40.75934219	-73.98271942	40.76062012	57622
1	1.67	-73.99924469	40.75443268	-73.97786713	40.76286316	57622
1	1.5	-73.98699951	40.73920822	-73.99958801	40.75226974	57622
1	0.49	-73.97519684	40.74994659	-73.97821045	40.75468826	57623
1	3.4	-73.97927856	40.7619133	-74.00580597	40.74039841	57624
1	0.98	-74.00566864	40.72605896	-74.00619507	40.71434402	57624
1	2.33	-74.00744629	40.72741699	-74.01159668	40.7037735	57625
1	1	-74.00219727	40.72950745	-73.99001312	40.73390961	57625
1	1.3	-73.98816681	40.75426865	-74.0017395	40.74051285	57626
1	2	-74.00457764	40.74196625	-74.01043701	40.71911621	57626
1	6.7	-73.99129486	40.74961853	-73.98697662	40.74251556	57627
1	3.7	-74.00679779	40.70574951	-73.99799347	40.7240715	57627
5	0.69	-73.98162842	40.74686813	-73.98065186	40.7538414	57628
1	1.31	-73.97350311	40.75005341	-73.98908234	40.7483902	57628
1	1.22	-73.9888916	40.73672104	-73.97924042	40.7499733	57629
2	0.4	-74.00738525	40.71590805	-74.00216675	40.71517944	57629
2	1.2	-73.99241638	40.75617599	-73.97111511	40.75155258	57630
1	1.1	-73.9743042	40.759552	-73.9743042	40.759552	57630
2	1.6	-73.97351837	40.7634964	-73.98480988	40.74289322	57630
