passenger_count,pickup_ID,dropoff_ID,request_time_sec
3,352,509,25201
5,557,465,25201
1,1168,859,25201
1,621,559,25202
1,894,904,25204
1,138,189,25205
1,701,466,25205
1,1132,697,25205
1,715,1032,25205
1,483,605,25205
1,1005,670,25206
2,584,742,25206
1,643,526,25206
2,621,716,25206
1,345,600,25206
1,700,726,25206
1,1319,1155,25206
2,155,83,25207
1,642,476,25207
2,688,308,25207
1,527,438,25207
1,199,666,25208
2,557,421,25209
3,458,603,25209
1,60,485,25209
1,433,118,25210
1,291,373,25210
2,248,627,25210
1,690,1172,25211
1,556,739,25212
1,951,550,25213
1,523,688,25213
1,644,1172,25213
2,665,650,25213
2,1407,652,25213
1,466,671,25214
1,99,748,25214
1,287,716,25215
1,284,693,25215
1,675,580,25216
1,884,1032,25216
1,550,412,25217
1,439,556,25217
1,218,663,25217
1,749,578,25218
1,1142,968,25218
1,527,133,25219
1,928,719,25219
1,621,627,25219
4,507,330,25219
2,304,576,25219
2,743,189,25219
1,716,527,25220
1,646,19,25221
1,745,576,25221
1,34,270,25221
1,155,416,25221
1,663,603,25222
5,723,622,25222
1,438,578,25223
1,701,836,25223
1,499,334,25223
1,374,817,25224
1,713,627,25224
1,549,799,25224
1,371,718,25226
1,228,527,25227
1,439,504,25228
1,841,622,25228
1,619,556,25228
1,312,557,25228
1,556,479,25229
1,135,690,25229
1,1327,1235,25229
1,508,527,25230
1,603,672,25230
1,812,759,25230
1,992,749,25230
1,767,727,25230
1,523,413,25231
5,189,413,25231
5,770,630,25232
1,939,526,25233
1,442,460,25233
1,847,738,25233
1,662,777,25234
1,925,727,25235
1,1001,1528,25235
5,1178,1321,25235
1,816,653,25235
1,277,233,25235
1,1044,1042,25236
6,345,475,25236
1,654,465,25236
1,770,727,25237
1,461,116,25237
1,526,573,25237
1,433,554,25238
1,907,695,25238
1,621,534,25238
1,530,413,25239
1,314,399,25239
1,441,949,25240
1,556,600,25240
2,1090,1217,25240
1,133,189,25241
1,926,1162,25241
1,285,691,25241
1,408,544,25241
1,463,598,25241
1,745,604,25242
1,314,399,25242
1,527,352,25242
2,418,374,25242
1,621,438,25243
2,875,556,25243
1,441,526,25244
1,621,625,25244
1,171,603,25244
1,904,718,25245
5,556,527,25246
1,332,556,25246
1,326,134,25246
1,837,992,25247
5,549,488,25247
1,1568,1517,25248
1,722,670,25249
1,675,626,25249
3,712,138,25249
1,816,1015,25250
1,154,247,25250
1,1066,984,25251
1,782,723,25251
3,158,694,25251
1,313,98,25252
1,461,578,25252
1,314,443,25252
6,277,333,25252
1,580,116,25253
2,388,364,25253
6,983,116,25253
2,180,727,25254
1,413,600,25254
1,621,674,25254
1,950,925,25254
1,483,266,25254
1,292,605,25255
1,621,627,25255
1,199,441,25255
1,510,553,25256
1,374,273,25257
1,916,603,25258
1,598,673,25259
1,333,464,25259
1,790,605,25259
2,758,313,25260
1,750,189,25261
1,812,673,25261
1,759,880,25261
1,527,189,25262
