passenger_count,pickup_ID,dropoff_ID,request_time_sec
1,365,189,25200
1,324,668,25200
1,481,670,25200
1,620,546,25200
1,551,556,25201
1,771,35,25201
4,551,556,25201
1,551,547,25201
1,458,552,25201
1,619,437,25202
1,713,627,25202
1,885,558,25202
1,1090,1004,25202
1,1010,970,25202
1,512,671,25202
1,310,409,25202
1,1153,749,25202
1,208,459,25203
1,581,438,25204
1,883,578,25204
4,863,985,25205
1,863,985,25205
2,850,673,25205
1,598,716,25205
1,781,600,25206
1,269,416,25206
2,479,99,25206
1,671,778,25206
1,607,662,25206
1,457,648,25206
1,770,21,25207
1,912,851,25207
2,439,719,25207
4,601,675,25207
2,601,675,25207
4,442,556,25207
1,442,556,25207
4,439,719,25207
1,325,577,25208
4,991,929,25208
1,991,929,25208
1,440,414,25209
1,217,421,25209
1,716,1225,25209
1,461,651,25210
1,374,726,25210
1,1432,1374,25210
1,815,923,25211
1,1159,399,25211
1,862,602,25211
1,800,669,25211
1,893,1032,25211
1,792,722,25211
1,700,748,25212
1,412,578,25212
1,557,1158,25212
1,883,605,25212
1,133,20,25213
1,152,720,25213
1,354,581,25213
4,461,671,25213
2,461,671,25213
3,1252,1403,25213
1,526,534,25214
1,526,600,25214
4,699,652,25214
1,699,652,25214
1,759,692,25214
1,579,576,25214
3,458,576,25214
1,621,438,25215
1,700,748,25216
4,631,253,25216
1,557,1054,25216
1,749,790,25216
2,768,771,25217
1,1446,1087,25217
1,629,417,25217
4,768,771,25217
2,526,670,25218
1,838,1529,25218
1,527,280,25218
1,528,545,25218
1,663,62,25218
1,745,417,25218
1,1119,1075,25219
2,827,579,25220
4,990,1195,25220
1,990,1195,25220
1,603,629,25220
4,533,358,25221
2,533,358,25221
4,1053,693,25221
2,1053,693,25221
1,897,651,25221
2,387,116,25221
1,308,409,25221
1,605,1032,25221
4,897,651,25221
4,850,629,25222
1,850,629,25222
1,549,671,25222
1,276,649,25222
2,653,599,25222
1,738,581,25222
1,886,909,25222
1,698,726,25222
1,817,628,25222
1,884,1097,25223
1,864,604,25223
1,275,191,25223
1,940,604,25223
1,549,558,25224
1,528,460,25224
1,791,619,25224
1,509,768,25224
2,534,604,25225
1,218,328,25225
1,328,1554,25225
1,510,651,25226
1,723,578,25226
1,888,727,25226
1,527,604,25226
2,508,551,25227
1,584,904,25227
1,527,534,25227
1,857,116,25227
4,191,247,25228
1,191,247,25228
1,884,1032,25228
1,598,698,25228
2,836,534,25228
2,838,417,25229
1,1090,534,25229
1,348,533,25229
1,903,858,25229
1,699,748,25229
2,1172,1090,25230
1,527,138,25230
2,621,669,25231
1,884,35,25231
1,598,536,25231
1,559,100,25231
1,824,721,25232
1,702,938,25232
1,409,603,25232
1,367,189,25233
1,781,118,25233
4,781,118,25233
2,1106,673,25233
4,1106,673,25233
1,700,792,25233
2,331,598,25233
4,527,676,25233
1,269,578,25233
1,702,884,25234
1,1002,628,25234
4,1002,628,25234
1,597,581,25235
1,313,399,25235
1,884,1032,25235
1,768,47,25235
1,152,582,25235
1,802,1208,25236
1,213,116,25236
1,621,555,25236
1,138,62,25237
2,631,605,25237
1,291,526,25237
1,760,727,25237
1,526,533,25238
4,916,669,25238
2,173,555,25238
1,549,431,25238
1,847,622,25240
1,47,704,25240
1,509,36,25241
1,818,116,25242
1,348,134,25243
2,136,415,25243
1,923,969,25243
1,598,698,25244
1,418,629,25244
1,738,527,25244
1,117,64,25244
1,692,828,25244
1,744,777,25245
1,481,673,25245
1,893,19,25245
1,457,671,25245
1,722,678,25246
1,392,416,25246
1,745,882,25246
1,551,772,25246
1,940,579,25246
1,669,555,25247
1,693,604,25247
1,352,628,25247
1,864,895,25247
1,1268,1251,25247
1,864,748,25247
2,371,266,25248
1,527,671,25248
2,527,720,25248
2,304,600,25249
1,179,399,25249
1,702,557,25249
1,893,875,25249
1,549,725,25249
1,35,421,25249
4,441,581,25250
1,297,230,25250
1,527,462,25250
1,632,669,25250
1,236,167,25251
3,550,641,25251
1,351,118,25251
1,479,387,25251
1,416,545,25251
1,191,34,25252
1,509,1048,25252
1,770,781,25252
3,1207,939,25252
2,745,650,25253
1,436,577,25253
1,504,436,25253
1,483,950,25253
1,859,674,25253
1,465,79,25253
1,959,718,25253
1,1057,699,25254
1,413,671,25254
1,621,413,25254
1,749,836,25254
1,442,336,25255
2,477,828,25255
1,674,438,25255
1,859,742,25256
2,557,171,25257
1,603,695,25257
2,858,673,25257
1,1355,1283,25257
1,828,580,25257
1,62,107,25257
4,478,693,25258
1,478,693,25258
1,896,466,25258
1,527,627,25258
1,904,675,25258
2,702,727,25259
3,1096,1076,25259
1,441,504,25260
1,1002,972,25260
1,781,654,25260
2,267,546,25260
1,48,535,25261
1,873,968,25261
1,1023,1107,25261
1,695,693,25261
1,723,770,25261
1,1031,1218,25262
1,818,722,25262
1,908,1016,25262
1,736,628,25262
1,905,695,25263
4,905,695,25263
1,371,504,25263
1,886,972,25263
4,767,749,25264
1,276,570,25264
1,864,727,25264
2,621,626,25264
4,621,626,25264
1,276,604,25264
2,842,352,25265
3,839,1218,25265
1,34,438,25265
1,133,671,25265
1,558,527,25265
1,505,719,25265
1,1187,875,25265
4,1187,875,25265
1,621,461,25266
1,905,218,25266
1,527,429,25266
1,893,691,25266
1,700,649,25267
1,333,651,25267
1,417,628,25268
1,412,273,25268
1,433,526,25268
1,578,745,25268
1,739,415,25268
4,462,526,25268
1,462,526,25268
1,971,968,25268
2,839,509,25269
1,733,718,25269
1,629,748,25269
2,757,760,25269
1,847,600,25269
1,48,947,25270
1,621,650,25270
1,804,189,25270
1,701,535,25270
2,554,670,25270
1,526,717,25270
1,600,697,25270
1,310,651,25271
1,654,414,25272
1,528,486,25272
2,716,526,25272
1,557,465,25272
1,371,671,25272
1,134,152,25272
1,293,532,25272
1,461,621,25273
1,946,134,25273
2,847,604,25274
3,551,534,25274
1,642,421,25274
1,304,1187,25274
4,847,604,25274
1,925,47,25274
1,624,624,25274
1,356,578,25274
1,332,534,25275
4,328,434,25275
1,328,434,25275
1,679,817,25276
1,669,597,25276
1,485,438,25276
1,44,413,25276
1,487,46,25276
1,229,624,25277
1,479,663,25277
2,334,824,25277
4,718,548,25277
2,718,548,25277
4,314,421,25278
1,314,421,25278
1,176,432,25278
1,398,726,25278
1,802,1208,25278
2,377,155,25278
1,273,287,25279
1,46,138,25279
1,582,627,25279
1,531,601,25279
1,535,621,25279
1,1045,1208,25280
1,439,651,25280
2,772,693,25281
1,805,673,25281
1,1142,1176,25281
4,772,693,25281
1,483,245,25281
1,1148,46,25282
1,551,593,25282
1,970,925,25282
1,528,416,25282
1,1053,1131,25283
2,210,304,25283
1,1069,1056,25283
1,603,761,25283
4,1053,1131,25283
1,694,557,25284
1,769,604,25284
1,812,551,25284
1,135,484,25284
1,601,527,25284
3,929,604,25284
1,348,552,25284
1,1492,1517,25286
3,602,884,25286
1,621,648,25286
1,549,580,25287
1,1106,717,25287
1,881,722,25287
1,551,429,25287
1,418,421,25287
1,846,190,25288
4,846,190,25288
2,185,198,25288
1,1003,872,25288
1,834,530,25288
1,950,649,25288
1,758,627,25289
1,488,726,25289
1,458,556,25289
1,971,947,25289
1,839,671,25289
4,1022,599,25290
1,1022,599,25290
1,499,603,25290
1,1149,983,25290
1,356,436,25290
1,328,504,25290
2,412,1208,25290
1,633,557,25290
1,973,1069,25291
1,726,627,25291
1,197,749,25291
1,950,557,25291
1,579,160,25291
1,556,34,25291
2,485,629,25292
3,622,437,25292
1,194,229,25292
1,327,464,25292
1,485,22,25293
1,581,400,25293
1,906,673,25293
2,559,245,25293
1,35,134,25294
1,598,698,25294
1,893,313,25294
1,858,720,25294
1,189,651,25294
1,929,554,25295
2,438,672,25296
4,1068,1244,25296
1,1068,1244,25296
4,438,672,25296
1,395,512,25296
1,907,534,25296
1,133,331,25296
1,621,650,25297
1,34,671,25297
1,389,624,25297
1,325,669,25297
1,715,578,25297
1,676,840,25298
2,673,527,25298
4,673,527,25298
1,795,556,25298
1,699,697,25298
1,62,672,25298
1,584,737,25298
1,509,627,25299
4,509,627,25299
1,121,1087,25299
1,1010,415,25299
1,351,386,25299
1,354,651,25299
1,716,670,25299
1,232,275,25300
1,119,210,25300
1,969,695,25300
1,1230,438,25300
1,171,620,25300
2,772,908,25301
4,772,908,25301
1,618,603,25301
2,1141,905,25302
1,457,45,25302
1,184,1056,25302
4,1141,905,25302
1,619,780,25303
3,691,430,25303
1,78,189,25303
1,691,335,25304
1,328,699,25304
1,152,576,25304
1,527,649,25304
1,723,741,25304
2,1192,1228,25305
1,328,412,25306
1,621,652,25306
1,480,603,25306
3,692,616,25307
1,801,726,25307
1,345,571,25307
2,598,669,25308
1,897,624,25308
1,505,624,25308
1,549,599,25308
1,48,576,25309
1,155,671,25309
1,336,309,25309
3,549,647,25309
1,894,1152,25309
1,397,698,25309
1,771,717,25310
1,534,505,25310
2,526,641,25310
1,802,1208,25310
4,718,554,25310
1,718,554,25310
2,441,675,25311
1,643,604,25311
1,1342,1173,25311
1,199,438,25311
2,581,31,25312
1,479,627,25312
1,715,628,25312
2,790,417,25312
4,581,31,25312
1,621,603,25313
2,393,134,25313
1,236,556,25313
1,863,604,25313
1,860,652,25314
1,523,969,25315
1,1152,1265,25315
1,1025,746,25315
1,668,134,25316
4,924,672,25317
1,22,513,25317
1,746,672,25317
1,584,603,25317
1,598,747,25317
1,504,351,25317
2,692,616,25317
4,692,616,25317
1,924,672,25317
1,272,603,25318
1,348,478,25318
1,722,842,25319
1,716,45,25319
1,1001,905,25319
1,847,527,25319
1,810,850,25320
1,557,647,25320
1,237,313,25321
1,791,675,25321
2,742,624,25321
1,735,850,25321
4,735,850,25321
1,273,694,25323
1,913,817,25323
1,374,604,25323
1,980,693,25323
1,377,527,25324
1,739,527,25324
2,60,335,25324
1,338,485,25324
1,413,644,25324
1,980,544,25324
2,663,981,25325
1,458,645,25325
1,418,581,25325
4,663,981,25325
1,712,185,25326
1,347,116,25326
2,679,716,25326
1,152,583,25326
1,579,599,25326
1,511,87,25327
1,654,609,25328
1,143,417,25328
1,654,721,25328
1,213,650,25328
1,671,804,25329
2,549,631,25330
1,527,579,25330
1,621,669,25330
2,908,678,25330
2,534,949,25330
1,527,604,25330
2,389,694,25331
2,740,462,25331
1,509,462,25331
1,533,627,25331
1,835,1005,25331
1,1149,1213,25331
4,389,694,25331
1,813,116,25332
1,48,127,25332
3,621,694,25333
2,116,45,25333
1,1044,852,25334
1,621,698,25334
1,138,603,25334
1,291,266,25334
1,924,33,25335
1,549,925,25336
1,478,483,25336
1,603,527,25337
1,527,576,25338
1,585,526,25338
4,585,526,25338
2,1235,1117,25339
1,100,355,25339
1,945,421,25339
1,553,212,25339
1,693,431,25339
2,527,435,25340
2,662,851,25340
1,485,529,25340
1,827,669,25340
2,1031,556,25341
1,766,882,25341
1,805,673,25341
1,504,399,25342
1,983,232,25342
1,1045,602,25343
1,152,651,25343
1,528,625,25344
3,772,439,25344
3,692,616,25345
1,376,534,25345
1,680,604,25346
1,724,601,25346
1,549,605,25347
1,925,504,25347
1,10,158,25347
1,828,738,25347
1,598,727,25347
1,526,800,25347
1,922,437,25348
1,924,1217,25348
2,1300,678,25348
1,255,556,25348
1,1169,534,25348
1,622,640,25349
2,512,576,25349
2,936,777,25349
1,599,291,25349
1,802,874,25349
1,840,1075,25349
1,670,556,25349
1,413,671,25351
1,915,983,25351
1,703,728,25351
2,601,771,25352
1,837,839,25352
1,1251,1116,25352
1,781,746,25352
2,963,599,25352
1,838,116,25353
3,374,532,25353
1,886,133,25353
3,961,578,25353
1,1148,717,25354
1,864,835,25354
1,1031,780,25354
4,485,693,25355
1,485,693,25355
1,485,393,25355
4,905,701,25355
2,916,626,25355
1,466,747,25355
1,925,721,25356
1,328,600,25356
1,535,396,25356
1,971,747,25356
1,393,734,25357
1,413,416,25357
1,581,557,25357
4,604,678,25357
1,604,678,25357
4,276,837,25357
1,276,837,25357
2,421,748,25357
4,45,671,25358
2,45,671,25358
1,802,629,25358
1,596,749,25358
1,310,526,25359
1,813,673,25360
1,1057,624,25360
1,285,116,25361
2,1248,350,25361
1,116,604,25361
1,478,458,25361
4,621,720,25362
1,904,1217,25362
1,737,631,25362
1,887,698,25362
2,621,720,25362
1,314,884,25363
2,884,522,25363
1,646,851,25363
2,841,1417,25364
2,395,698,25364
1,925,652,25364
1,510,718,25364
1,888,669,25365
1,766,579,25365
4,1446,1087,25365
4,888,669,25365
2,1446,1087,25365
1,791,883,25366
1,621,695,25366
1,598,650,25366
1,1168,737,25367
2,210,578,25367
1,874,526,25367
4,210,578,25367
1,527,462,25367
1,813,116,25367
1,219,465,25368
1,134,526,25368
1,528,438,25368
2,276,727,25369
1,630,219,25369
1,792,534,25370
1,690,526,25370
1,947,1032,25370
2,849,760,25370
1,718,622,25371
1,527,460,25371
1,307,391,25371
2,1446,1370,25371
1,903,602,25371
1,581,835,25372
1,390,268,25372
1,924,626,25372
1,1162,677,25372
1,722,605,25372
1,604,695,25372
1,839,507,25372
1,1048,604,25372
1,352,726,25372
1,961,827,25373
1,665,31,25374
2,351,313,25374
4,351,313,25374
1,417,134,25374
4,417,134,25374
4,838,773,25375
2,838,773,25375
1,397,604,25375
1,549,824,25375
1,234,653,25375
1,463,649,25375
1,621,670,25375
1,348,670,25375
3,1014,947,25376
1,794,210,25376
3,460,30,25376
1,835,417,25376
1,502,556,25376
1,473,155,25376
1,325,526,25376
2,297,116,25377
4,557,116,25377
1,557,116,25377
4,560,745,25377
1,560,745,25377
1,354,623,25377
1,906,527,25377
1,431,674,25377
1,554,557,25378
1,951,33,25378
1,948,925,25379
1,461,551,25379
2,1068,650,25379
1,356,651,25379
4,948,925,25379
1,692,651,25380
1,333,487,25380
1,527,332,25380
1,666,10,25380
1,292,314,25380
1,528,671,25381
4,888,11,25381
1,888,11,25381
2,458,671,25381
2,572,602,25381
1,438,608,25381
1,863,48,25381
1,390,578,25382
1,926,1306,25382
1,61,62,25383
4,1517,1463,25384
1,1517,1463,25384
4,925,1217,25384
1,925,1217,25384
1,883,602,25384
1,476,579,25385
1,801,19,25385
1,1168,913,25385
2,527,697,25386
1,607,551,25386
1,1371,1233,25386
1,675,770,25386
1,925,1032,25387
1,838,1032,25387
1,1129,748,25387
4,443,511,25388
1,217,629,25388
4,304,555,25388
1,304,555,25388
4,418,629,25389
2,418,629,25389
4,596,138,25389
1,596,138,25389
1,650,556,25389
2,581,882,25389
4,573,828,25390
1,573,828,25390
1,695,693,25390
1,735,549,25390
